US_Coastline ,RSL_contribution,Offset_1992_2000,Offset_2000_2005,RSL2005,RSL2020 ,RSL2030,RSL2040 ,RSL2050,RSL2060,RSL2070,RSL2080,RSL2090,RSL2100,RSL2110,RSL2120,RSL2130,RSL2140,RSL2150,Scenario
1,-1.002,2,2,0,-10,-16,-18,-16,-8,6,26,46,71,98,118,132,144,156,1
1,0.005,2,2,0,6,12,21,35,58,87,123,159,199,240,274,302,329,355,1
1,-0.001,2,2,0,6,12,20,35,57,87,122,159,198,239,273,301,328,353,1
1,-0.008,2,2,0,6,12,20,35,57,86,121,158,197,238,272,300,326,351,1
1,-0.054,2,2,0,5,10,18,32,52,80,113,147,185,224,257,284,309,333,1
1,-0.078,2,2,0,4,9,17,30,50,78,110,144,182,220,252,279,303,327,1
1,-0.117,2,2,0,4,8,15,28,47,74,106,139,175,213,245,270,295,318,1
1,-0.18,2,2,0,2,6,12,24,43,69,100,132,168,205,235,260,284,306,1
1,-0.275,2,2,0,1,3,9,20,38,63,93,124,159,194,224,248,271,292,1
1,-0.408,2,2,0,-1,0,4,14,30,53,82,111,145,180,208,230,252,271,1
1,-0.559,2,2,0,-3,-4,-1,6,21,43,69,97,129,161,188,209,229,246,1
1,-0.664,2,2,0,-5,-7,-5,1,15,36,61,87,118,149,175,194,215,230,1
1,-0.637,2,2,0,-5,-6,-4,2,16,37,63,89,120,152,177,197,217,234,1
1,-0.308,2,2,0,0,2,7,16,32,54,83,111,144,180,207,230,251,269,1
1,-0.398,2,2,0,-1,0,3,12,27,48,75,102,135,168,195,216,236,254,1
1,-0.468,2,2,0,-2,-2,1,9,23,43,69,96,127,160,185,206,224,241,1
1,-0.476,2,2,0,-2,-2,1,8,22,42,68,94,125,158,182,203,220,239,1
1,-0.43,2,2,0,-2,-1,2,10,24,44,71,96,128,161,186,207,224,243,1
1,-0.36,2,2,0,0,0,4,13,28,48,75,101,133,166,192,214,232,251,1
1,-0.036,2,2,0,5,11,20,34,56,86,121,158,197,238,272,300,327,353,1
1,-0.061,2,2,0,5,10,18,32,54,82,117,151,191,230,264,291,318,342,1
1,-0.051,2,2,0,5,10,19,33,54,82,117,152,191,231,264,291,317,342,1
1,-0.048,2,2,0,5,10,19,33,54,82,116,151,190,229,263,290,316,340,1
1,-0.05,2,2,0,5,10,18,32,53,81,115,149,188,227,260,287,312,337,1
1,-0.058,2,2,0,5,9,18,31,52,80,113,148,186,225,257,284,309,333,1
1,-0.073,2,2,0,5,9,17,31,51,79,112,146,184,223,256,282,307,331,1
1,-0.098,2,2,0,4,8,16,29,50,77,110,143,181,220,252,279,303,327,1
1,-0.137,2,2,0,3,7,15,27,47,74,106,139,177,215,246,272,297,320,1
1,-0.187,2,2,0,2,6,13,25,44,70,102,134,171,209,240,265,289,311,1
1,-0.235,2,2,0,2,5,11,22,41,67,98,130,165,203,233,258,281,303,1
1,-0.031,2,2,0,5,9,17,30,48,74,105,137,173,211,242,268,292,314,1
1,-0.122,2,2,0,3,7,13,25,43,67,98,128,164,199,229,254,277,298,1
1,-0.208,2,2,0,2,4,10,21,38,60,90,119,153,188,217,240,262,281,1
1,-0.26,2,2,0,1,3,8,18,34,56,85,113,147,181,209,232,252,272,1
1,-0.258,2,2,0,1,3,8,18,34,56,84,112,146,180,208,230,250,271,1
1,-0.224,2,2,0,2,4,9,19,36,58,86,114,148,182,210,232,253,274,1
1,-0.195,2,2,0,2,5,10,20,37,59,88,115,149,184,212,235,255,276,1
1,-0.26,2,2,0,2,5,12,24,44,71,104,138,176,214,246,272,297,320,1
1,-0.179,2,2,0,3,7,15,28,48,76,109,144,182,221,254,280,306,330,1
1,-0.115,2,2,0,4,9,17,31,52,80,114,149,187,227,260,286,313,338,1
1,-0.074,2,2,0,5,10,18,32,54,82,117,152,191,231,264,291,318,344,1
1,-0.053,2,2,0,5,10,19,33,55,83,118,153,192,233,266,293,320,345,1
1,-0.04,2,2,0,5,10,19,33,55,84,118,153,193,233,266,293,320,345,1
1,-0.033,2,2,0,5,10,19,34,55,84,118,153,193,233,266,293,320,345,1
1,-0.007,2,2,0,5,10,18,31,50,76,107,141,178,215,247,273,298,321,1
1,-0.095,2,2,0,4,8,14,27,45,69,100,131,167,204,234,259,283,304,1
1,-0.149,2,2,0,3,6,12,24,42,65,96,126,161,196,227,251,274,294,1
1,-0.136,2,2,0,3,6,13,24,42,65,95,126,161,196,225,250,273,293,1
1,-0.147,2,2,0,3,6,12,23,41,64,93,123,158,193,222,247,268,289,1
1,-0.193,2,2,0,2,5,10,21,37,60,89,118,152,187,216,239,260,281,1
1,-0.013,2,2,0,5,11,20,34,56,87,122,161,203,244,279,310,340,368,1
1,-0.016,2,2,0,5,11,21,34,56,87,122,161,203,244,279,310,340,368,1
1,-0.018,2,2,0,5,11,20,34,56,87,122,161,203,243,279,309,339,368,1
1,-0.018,2,2,0,5,11,20,34,56,87,122,161,203,244,279,309,339,368,1
1,-0.017,2,2,0,5,11,20,34,56,87,123,162,203,244,279,310,340,369,1
1,-0.399,2,2,0,0,2,7,19,37,64,96,130,167,204,234,260,284,307,1
1,-0.531,2,2,0,-2,-1,3,13,30,55,86,118,154,189,217,242,264,286,1
1,-0.527,2,2,0,-2,-1,3,13,30,55,86,118,154,189,218,242,265,286,1
1,-0.395,2,2,0,0,2,7,19,38,63,95,129,166,203,233,258,283,306,1
1,-0.249,2,2,0,2,6,13,25,46,73,106,141,179,218,249,275,301,325,1
1,-0.143,2,2,0,4,8,16,30,51,79,113,149,189,228,261,288,314,340,1
1,-0.078,2,2,0,5,10,18,32,55,83,118,154,194,235,267,296,322,348,1
1,-0.021,2,2,0,5,9,17,30,50,75,107,140,176,213,244,271,297,318,1
1,-0.084,2,2,0,4,8,15,27,46,71,101,133,169,205,236,261,286,307,1
1,-0.149,2,2,0,3,6,12,24,41,65,95,126,160,196,226,250,273,293,1
1,-0.21,2,2,0,2,4,10,21,37,60,90,119,153,187,217,240,262,282,1
1,-0.018,2,2,0,5,11,20,34,57,88,124,163,206,246,281,312,342,372,1
1,-0.022,2,2,0,5,11,20,34,56,88,123,162,205,246,281,312,342,371,1
1,-0.024,2,2,0,5,11,20,34,56,87,123,162,204,245,281,310,341,370,1
1,-0.024,2,2,0,5,11,20,34,56,88,123,163,204,246,281,312,342,371,1
1,-0.023,2,2,0,5,11,20,34,56,88,124,163,204,246,282,312,342,371,1
1,-0.022,2,2,0,5,11,20,35,57,88,124,164,205,246,282,312,342,372,1
1,-0.023,2,2,0,5,11,20,35,58,88,125,164,205,247,283,313,343,373,1
1,-0.029,2,2,0,5,11,20,35,57,88,125,164,205,246,282,312,342,372,1
1,-0.042,2,2,0,5,11,20,34,57,88,124,163,204,245,281,310,341,369,1
1,-0.067,2,2,0,5,11,19,34,57,87,123,161,202,242,277,306,334,361,1
1,-0.115,2,2,0,4,9,18,32,54,84,119,157,197,237,271,300,328,354,1
1,-0.198,2,2,0,3,7,14,28,49,78,112,149,189,228,260,288,316,341,1
1,-0.304,2,2,0,2,5,11,23,43,71,104,140,178,216,247,274,301,325,1
1,-0.388,2,2,0,0,2,8,19,38,65,98,132,170,207,237,263,289,313,1
1,-0.02,2,2,0,5,12,20,34,57,88,125,164,207,248,284,314,345,374,1
1,-0.023,2,2,0,5,12,20,34,57,89,125,164,207,248,284,313,344,373,1
1,-0.024,2,2,0,5,12,20,34,57,88,124,164,206,247,284,313,344,374,1
1,-0.024,2,2,0,5,12,20,35,57,89,125,164,207,248,284,314,345,374,1
1,-0.023,2,2,0,5,12,20,35,58,89,125,165,207,248,285,315,345,374,1
1,-0.023,2,2,0,5,12,20,35,58,89,126,165,207,249,285,315,346,375,1
1,-0.026,2,2,0,6,12,20,35,58,89,126,166,207,248,285,315,346,374,1
1,-0.034,2,2,0,5,12,20,35,58,89,125,165,207,248,284,314,345,374,1
1,-0.052,2,2,0,5,11,20,34,57,88,124,164,205,246,282,312,343,371,1
1,-0.144,2,2,0,4,9,17,30,53,83,118,156,197,237,271,301,329,356,1
1,-0.222,2,2,0,3,7,14,27,48,77,112,149,189,228,261,288,317,344,1
1,-0.287,2,2,0,2,5,11,24,45,73,107,143,182,220,253,279,307,334,1
1,-0.273,2,2,0,2,5,12,24,45,74,108,144,183,221,254,281,309,335,1
1,-0.195,2,2,0,3,7,14,28,50,79,114,151,191,230,263,292,320,347,1
1,-0.119,2,2,0,4,9,17,31,54,84,119,157,197,238,272,301,330,356,1
1,-0.069,2,2,0,5,11,19,34,57,87,124,162,203,243,279,307,337,364,1
1,-0.046,2,2,0,5,11,20,35,58,89,125,164,205,246,281,311,340,368,1
1,-0.045,2,2,0,5,11,20,35,58,89,125,164,205,246,281,311,340,367,1
1,-0.021,2,2,0,5,12,20,35,58,89,126,166,209,251,287,317,349,377,1
1,-0.021,2,2,0,5,12,20,35,58,89,126,166,209,250,287,317,348,377,1
1,-0.022,2,2,0,5,12,20,35,58,90,127,166,209,250,287,317,349,377,1
1,-0.021,2,2,0,6,12,20,35,58,90,127,167,209,251,287,318,349,377,1
1,-0.022,2,2,0,6,12,20,36,59,90,127,167,209,251,288,318,350,378,1
1,-0.025,2,2,0,6,12,20,35,59,90,127,167,209,251,288,318,349,378,1
1,-0.032,2,2,0,6,12,20,35,59,90,127,167,209,250,287,317,348,377,1
1,-0.046,2,2,0,5,11,20,35,58,89,126,166,208,249,286,315,346,374,1
1,-0.118,2,2,0,4,9,17,32,54,85,120,160,200,241,276,306,335,363,1
1,-0.175,2,2,0,3,8,15,29,51,81,116,154,195,235,269,298,327,354,1
1,-0.025,2,2,0,6,12,21,36,60,91,129,169,212,253,290,321,353,381,1
1,-0.033,2,2,0,6,12,21,36,60,91,128,169,212,253,289,320,352,380,1
1,-0.246,1,1,0,-4,-3,0,9,23,46,72,100,132,166,194,219,239,260,1
1,-0.227,1,1,0,-2,0,4,14,29,52,79,109,140,174,204,228,247,267,1
1,-0.199,1,1,0,0,3,8,18,34,58,87,115,148,182,212,236,258,277,1
1,-0.164,1,1,0,2,4,10,21,38,61,91,119,150,186,216,241,262,282,1
1,-0.127,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-0.169,1,1,0,2,5,11,23,41,66,97,129,163,200,232,257,280,301,1
1,-0.175,1,1,0,2,5,10,22,40,64,94,126,159,195,227,251,274,295,1
1,-0.168,1,1,0,2,4,11,22,39,64,93,125,158,194,225,250,273,294,1
1,-0.148,1,1,0,2,5,11,23,40,65,95,126,159,195,226,250,274,295,1
1,-0.125,1,1,0,3,6,12,24,42,66,96,127,161,196,227,252,275,296,1
1,-0.095,1,1,0,3,7,14,26,44,68,98,130,163,199,230,256,278,300,1
1,-0.063,1,1,0,4,8,15,27,45,70,100,131,163,200,232,256,280,302,1
1,-0.108,1,1,0,3,7,15,27,47,73,105,139,174,211,246,271,294,316,1
1,-0.114,1,1,0,3,7,14,27,46,71,103,136,170,207,241,267,290,311,1
1,-0.11,1,1,0,3,7,14,26,45,71,101,134,168,205,239,263,287,309,1
1,-0.094,1,1,0,3,7,14,27,46,71,101,134,168,205,238,263,287,309,1
1,-0.072,1,1,0,4,8,15,28,47,72,102,135,169,206,239,264,288,310,1
1,-0.043,1,1,0,4,9,16,29,48,73,104,137,171,208,240,266,290,310,1
1,-0.014,1,1,0,5,9,17,30,49,74,105,137,170,208,241,266,290,312,1
1,-0.078,1,1,0,4,9,16,30,50,76,109,144,180,219,253,279,303,326,1
1,-0.083,1,1,0,4,8,16,29,49,75,108,142,177,216,249,276,299,321,1
1,-0.082,1,1,0,4,8,16,29,48,74,106,140,175,213,246,271,295,317,1
1,-0.071,1,1,0,4,9,16,29,48,74,106,139,174,211,245,270,294,316,1
1,-0.05,1,1,0,4,9,17,30,49,75,106,139,174,212,245,270,295,317,1
1,-0.022,1,1,0,5,10,18,31,50,76,107,141,175,213,246,272,296,318,1
1,0.008,1,1,0,5,10,18,32,52,77,109,142,177,214,248,273,298,319,1
1,-0.105,3,2,0,7,13,22,34,52,73,97,125,155,188,217,244,269,285,1
1,-0.058,3,2,0,8,15,24,36,54,76,100,130,159,193,223,251,275,293,1
1,-0.002,3,2,0,8,16,26,39,57,79,104,134,165,200,229,258,283,302,1
1,0.055,3,2,0,9,17,28,41,60,83,108,139,170,206,235,265,291,310,1
1,-0.075,1,1,0,4,9,17,30,50,77,110,145,181,221,254,280,304,327,1
1,-0.078,1,1,0,4,9,16,30,50,76,109,143,178,217,251,276,299,323,1
1,-0.071,1,1,0,4,9,16,30,49,75,108,141,177,215,248,273,296,319,1
1,-0.052,1,1,0,5,9,17,30,50,76,108,142,177,214,248,273,296,319,1
1,-0.025,1,1,0,5,10,18,31,51,77,109,143,177,215,249,274,298,321,1
1,0.006,1,1,0,5,11,19,32,52,78,111,144,179,217,251,277,301,323,1
1,-0.078,3,2,0,7,14,23,35,53,75,101,130,160,192,223,252,275,294,1
1,-0.052,3,2,0,7,14,23,36,54,77,102,131,162,195,226,255,278,297,1
1,-0.016,3,2,0,8,16,25,38,57,79,105,135,166,200,230,260,284,302,1
1,0.025,3,2,0,9,17,27,40,59,82,108,139,170,205,236,266,290,307,1
1,0.067,3,2,0,9,18,28,42,61,85,111,142,174,210,240,271,296,315,1
1,-0.077,1,1,0,5,9,17,31,51,79,111,147,183,222,256,282,308,331,1
1,-0.082,1,1,0,4,9,17,30,50,77,110,144,180,219,253,278,303,326,1
1,-0.079,1,1,0,4,9,16,30,50,76,108,143,178,216,249,275,298,321,1
1,-0.064,1,1,0,5,9,17,30,50,76,108,143,177,215,249,274,297,320,1
1,-0.039,1,1,0,5,10,18,31,51,77,109,143,178,216,250,275,298,321,1
1,-0.064,3,2,0,7,14,24,36,54,78,104,134,165,198,231,260,283,302,1
1,-0.05,3,2,0,8,15,24,37,55,79,105,135,166,199,232,262,285,304,1
1,-0.029,3,2,0,8,15,25,38,56,80,106,137,168,201,234,264,288,307,1
1,0,3,2,0,8,16,26,39,58,82,108,139,171,204,237,267,292,312,1
1,0.034,3,2,0,9,17,27,41,60,84,110,142,174,208,241,271,296,317,1
1,0.057,3,2,0,9,17,28,41,61,85,112,144,176,211,244,275,300,320,1
1,0.094,3,2,0,10,18,29,43,63,88,116,147,181,216,248,280,306,326,1
1,-0.069,1,1,0,5,10,18,32,53,81,114,151,188,227,262,289,315,340,1
1,-0.077,1,1,0,5,9,17,31,52,79,113,148,185,224,258,285,311,334,1
1,-0.084,1,1,0,5,9,17,30,51,78,110,145,182,220,253,279,305,328,1
1,-0.083,1,1,0,4,9,17,30,50,77,109,144,179,217,251,276,301,324,1
1,-0.072,1,1,0,5,9,17,30,50,77,109,143,178,216,250,275,299,323,1
1,-0.05,1,1,0,5,10,18,31,51,77,110,144,179,217,250,276,299,323,1
1,-0.037,3,2,0,8,15,25,38,56,81,109,140,171,205,238,267,291,310,1
1,-0.028,3,2,0,8,15,25,38,57,82,109,140,172,205,239,268,292,312,1
1,-0.01,3,2,0,8,16,26,39,58,83,111,142,174,207,241,272,295,315,1
1,0.019,3,2,0,9,16,27,40,60,85,113,144,177,210,245,276,300,320,1
1,0.057,3,2,0,9,18,28,42,62,88,116,148,181,216,251,282,306,327,1
1,0.099,3,2,0,10,19,30,44,64,90,119,151,185,220,256,287,313,333,1
1,0.132,3,2,0,10,20,31,46,66,92,120,154,188,224,260,291,318,338,1
1,0.175,3,2,0,11,20,32,47,68,94,123,156,191,227,263,294,321,342,1
1,-0.056,1,1,0,5,10,19,33,54,83,117,153,191,230,265,292,319,344,1
1,-0.066,1,1,0,5,10,18,32,53,81,115,151,188,227,261,288,315,339,1
1,-0.075,1,1,0,5,10,17,31,52,79,112,148,184,222,256,282,309,332,1
1,-0.078,1,1,0,5,9,17,30,51,78,110,146,181,220,253,279,305,327,1
1,-0.07,1,1,0,5,9,17,31,51,78,110,145,180,219,252,278,303,325,1
1,-0.053,1,1,0,5,10,18,31,51,78,110,145,180,219,252,277,302,325,1
1,0.029,3,2,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1
1,-0.105,3,2,0,9,14,22,29,33,36,38,42,44,48,52,55,59,62,2
1,-0.058,3,2,0,10,16,24,31,35,38,41,45,48,53,57,61,64,69,2
1,-0.002,3,2,0,11,18,26,33,38,42,46,50,54,59,63,68,72,77,2
1,0.055,3,2,0,11,19,28,36,42,46,50,55,59,65,70,75,80,85,2
1,-0.075,1,1,0,4,7,10,12,14,17,20,23,28,31,34,36,39,43,2
1,-0.078,1,1,0,4,7,10,12,14,17,19,22,27,30,33,35,38,41,2
1,-0.071,1,1,0,4,7,10,12,14,17,20,23,27,30,33,36,39,42,2
1,-0.052,1,1,0,5,7,11,13,15,18,21,24,29,32,35,38,41,44,2
1,-0.025,1,1,0,5,8,12,14,17,20,23,26,31,35,38,41,45,48,2
1,0.006,1,1,0,5,9,13,15,18,22,25,29,34,37,41,44,48,51,2
1,-0.078,3,2,0,10,16,23,29,34,37,40,43,47,51,55,59,63,66,2
1,-0.052,3,2,0,10,16,24,31,36,39,42,46,50,54,58,62,66,70,2
1,-0.016,3,2,0,10,17,25,32,38,41,45,49,53,58,62,67,71,76,2
1,0.025,3,2,0,11,19,27,34,40,44,48,52,57,62,67,72,77,82,2
1,0.067,3,2,0,12,20,28,36,42,47,51,56,61,67,72,77,82,88,2
1,-0.077,1,1,0,5,7,10,12,15,18,20,23,28,31,34,37,40,43,2
1,-0.082,1,1,0,4,7,10,12,14,17,19,22,27,30,33,36,38,41,2
1,-0.079,1,1,0,4,7,10,12,14,17,19,22,27,30,33,36,38,41,2
1,-0.064,1,1,0,5,7,10,13,15,18,20,23,28,31,34,37,40,43,2
1,-0.039,1,1,0,5,8,11,14,16,20,22,25,30,34,37,40,43,46,2
1,-0.064,3,2,0,10,16,23,30,35,38,42,45,49,53,57,62,66,70,2
1,-0.05,3,2,0,10,16,24,31,36,39,42,46,50,54,59,63,67,71,2
1,-0.029,3,2,0,10,17,24,32,37,41,44,48,52,57,61,66,70,74,2
1,0,3,2,0,11,18,26,33,38,42,46,50,55,60,64,69,74,79,2
1,0.034,3,2,0,11,19,27,35,40,45,49,53,58,63,68,74,79,83,2
1,0.057,3,2,0,12,20,28,36,42,47,51,55,61,66,71,77,82,87,2
1,0.094,3,2,0,12,21,29,37,44,49,54,59,65,70,76,82,88,93,2
1,-0.069,1,1,0,5,7,11,13,16,19,21,24,29,33,36,39,42,45,2
1,-0.077,1,1,0,5,7,10,13,15,18,20,23,28,31,34,37,40,43,2
1,-0.084,1,1,0,4,7,10,12,14,17,20,23,27,30,33,36,39,41,2
1,-0.083,1,1,0,4,7,10,12,14,17,19,22,27,30,33,35,38,41,2
1,-0.072,1,1,0,5,7,10,12,15,18,20,23,28,31,34,36,39,42,2
1,-0.05,1,1,0,5,8,11,13,16,19,22,25,30,33,36,39,42,45,2
1,-0.037,3,2,0,10,17,24,32,37,40,44,47,52,56,60,65,70,74,2
1,-0.028,3,2,0,10,17,25,32,37,41,44,48,53,57,61,66,71,75,2
1,-0.01,3,2,0,11,18,25,33,38,42,46,50,54,59,64,69,73,78,2
1,0.019,3,2,0,11,18,26,34,40,44,48,52,58,62,67,73,78,82,2
1,0.057,3,2,0,12,19,28,36,42,47,51,56,61,66,72,77,83,88,2
1,0.099,3,2,0,12,20,29,38,44,49,54,59,65,71,77,83,89,94,2
1,0.132,3,2,0,13,22,30,39,46,51,57,62,68,74,81,87,93,99,2
1,0.175,3,2,0,13,23,32,41,48,54,60,66,72,79,85,92,99,105,2
1,-0.056,1,1,0,5,8,11,14,17,20,23,26,31,34,37,41,44,47,2
1,-0.066,1,1,0,5,7,11,13,16,19,22,25,29,33,36,39,42,45,2
1,-0.075,1,1,0,5,7,10,13,15,18,21,24,28,31,34,37,40,43,2
1,-0.078,1,1,0,5,7,10,12,15,18,20,23,28,30,33,36,39,42,2
1,-0.07,1,1,0,5,7,10,13,15,18,20,23,28,31,34,37,40,43,2
1,-0.053,1,1,0,5,8,11,13,16,19,22,25,29,32,36,39,42,45,2
1,0.029,3,2,0,1,2,2,3,4,4,5,6,6,7,8,8,9,10,2
1,0.02,3,2,0,11,18,26,34,40,44,48,52,57,62,67,72,77,82,2
1,0.013,3,2,0,11,18,26,33,39,44,47,51,56,61,66,71,76,81,2
1,0.012,3,2,0,11,18,26,34,39,43,47,51,56,61,66,71,76,81,2
1,0.019,3,2,0,11,19,26,34,40,44,48,52,57,62,67,72,78,82,2
1,0.022,3,2,0,11,19,27,34,40,45,48,53,58,63,68,73,78,83,2
1,0.072,3,2,0,12,20,28,37,43,48,52,57,63,69,74,80,86,91,2
1,0.116,3,2,0,13,21,30,39,46,51,56,61,67,73,79,86,92,97,2
1,0.16,3,2,0,13,22,31,40,47,53,59,65,72,78,84,91,98,104,2
1,0.196,3,2,0,14,23,33,42,49,56,62,68,75,82,88,95,103,109,2
1,0.221,3,2,0,15,24,34,43,51,57,64,70,77,85,92,99,106,113,2
1,-0.033,1,1,0,6,8,12,15,18,22,25,28,33,37,40,44,47,51,2
1,-0.044,1,1,0,5,8,12,14,17,21,24,27,31,35,38,41,45,48,2
1,-0.055,1,1,0,5,8,11,14,16,20,22,25,30,33,36,40,43,46,2
1,-0.061,1,1,0,5,8,11,13,16,19,22,25,29,32,35,38,41,45,2
1,-0.058,1,1,0,5,8,11,13,16,19,22,25,29,32,35,38,41,44,2
1,-0.047,1,1,0,5,8,11,14,16,20,22,25,30,33,36,39,42,46,2
1,0.085,3,2,0,12,20,29,37,44,49,53,58,63,69,74,81,86,91,2
1,0.078,3,2,0,12,20,28,36,43,48,52,56,62,67,73,79,85,90,2
1,0.074,3,2,0,12,20,28,36,43,47,52,56,62,67,73,79,84,89,2
1,0.074,3,2,0,12,20,28,36,43,48,52,56,62,67,73,79,84,90,2
1,0.082,3,2,0,12,20,29,37,43,48,53,58,63,69,75,80,86,92,2
1,0.104,3,2,0,12,21,30,38,45,50,55,60,66,72,78,84,90,96,2
1,0.134,3,2,0,13,21,31,40,47,52,57,63,69,76,82,88,95,101,2
1,0.174,3,2,0,14,22,32,41,49,55,60,66,73,79,86,93,100,106,2
1,-0.005,1,1,0,6,9,13,16,20,24,27,31,36,40,44,48,51,55,2
1,-0.015,1,1,0,6,9,13,16,19,23,26,29,34,38,42,45,49,53,2
1,-0.027,1,1,0,5,9,12,15,18,22,25,28,33,36,40,43,47,50,2
1,-0.038,1,1,0,5,8,12,14,17,21,23,27,31,35,38,41,44,48,2
1,-0.04,1,1,0,5,8,12,14,17,21,23,26,31,34,37,40,44,47,2
1,0.132,3,2,0,1,2,2,3,3,4,5,5,6,6,7,8,8,9,2
1,0.128,3,2,0,12,21,30,39,46,52,56,61,67,73,79,86,92,97,2
1,0.127,3,2,0,12,21,30,39,45,51,55,60,67,73,79,85,91,97,2
1,0.13,3,2,0,12,22,30,39,45,51,56,61,67,73,79,85,91,97,2
1,0.124,3,2,0,12,22,30,38,45,51,55,60,67,73,79,85,91,97,2
1,0.152,3,2,0,13,22,31,40,47,53,58,64,70,76,83,89,96,102,2
1,0.173,3,2,0,14,23,33,42,49,55,60,66,72,79,86,92,99,105,2
1,0.173,3,2,0,14,23,32,42,49,55,60,66,72,79,85,92,99,105,2
1,0.195,3,2,0,14,23,33,42,50,56,62,68,75,82,89,96,103,109,2
1,0.223,3,2,0,14,24,34,43,51,58,64,70,78,85,92,100,107,114,2
1,0.011,1,1,0,6,10,14,17,21,25,28,32,37,41,45,48,53,57,2
1,-0.002,1,1,0,6,9,13,16,19,24,27,30,35,39,42,46,50,54,2
1,-0.015,1,1,0,6,9,12,15,18,22,25,28,33,37,40,44,47,51,2
1,-0.024,1,1,0,5,9,12,15,18,21,24,27,32,35,38,42,45,48,2
1,-0.024,1,1,0,5,9,12,15,18,21,24,27,32,35,38,41,45,48,2
1,0.139,3,2,0,1,2,2,3,3,4,5,5,6,6,7,8,8,9,2
1,0.144,3,2,0,10,17,24,31,37,42,46,51,56,61,65,69,73,77,2
1,0.15,3,2,0,12,22,31,39,46,52,57,62,69,75,82,88,94,100,2
1,0.159,3,2,0,13,23,31,40,47,53,58,63,70,76,83,89,96,101,2
1,0.157,3,2,0,13,23,31,40,47,53,57,63,70,76,83,89,96,101,2
1,0.203,3,2,0,14,24,33,42,49,56,61,67,75,82,89,96,103,109,2
1,0.215,3,2,0,14,24,33,43,51,57,63,69,76,83,90,98,105,112,2
1,0.226,3,2,0,14,25,35,44,52,58,63,68,76,83,90,97,104,111,2
1,0.235,3,2,0,14,25,36,44,52,59,64,69,76,84,91,98,105,112,2
1,0.244,3,2,0,14,26,36,45,53,59,65,70,77,85,92,99,106,114,2
1,0.255,3,2,0,14,27,37,45,53,60,65,71,78,86,93,100,107,115,2
1,0.029,1,1,0,6,10,15,18,22,26,30,33,39,43,47,51,56,60,2
1,0.016,1,1,0,6,10,14,17,21,25,28,32,37,41,45,49,53,57,2
1,0.001,1,1,0,6,9,13,16,19,23,26,29,34,38,41,45,49,52,2
1,-0.012,1,1,0,6,9,12,15,18,22,24,27,32,35,38,42,45,49,2
1,-0.019,1,1,0,5,9,12,15,18,21,24,26,31,34,37,40,44,47,2
1,0.14,3,2,0,1,1,2,2,3,4,4,5,5,6,6,7,8,8,2
1,0.155,3,2,0,13,22,31,40,47,52,57,62,70,76,83,89,95,102,2
1,0.171,3,2,0,13,23,32,40,48,53,59,64,71,78,85,91,98,104,2
1,0.196,3,2,0,13,24,33,41,49,55,60,66,73,81,88,94,101,108,2
1,0.223,3,2,0,14,24,34,43,50,56,62,68,76,84,91,98,105,112,2
1,0.249,3,2,0,14,25,35,44,52,58,64,70,79,87,94,102,109,116,2
1,0.265,3,2,0,14,26,36,46,54,60,66,71,79,87,95,102,109,117,2
1,0.038,1,1,0,7,11,15,19,22,27,30,34,40,44,49,53,57,62,2
1,0.026,1,1,0,6,10,15,18,22,26,29,33,38,42,46,50,54,58,2
1,0.024,1,1,0,6,10,14,17,21,25,28,32,37,41,44,48,52,56,2
1,0.022,1,1,0,6,10,14,17,20,24,27,30,34,38,42,45,49,53,2
1,-0.018,1,1,0,5,9,12,15,17,21,23,26,29,32,35,38,41,45,2
1,-0.023,1,1,0,5,9,12,14,17,20,23,25,29,32,34,37,41,44,2
1,0.141,3,2,0,12,22,31,39,46,51,56,61,68,74,81,87,93,99,2
1,0.165,3,2,0,13,23,32,40,47,53,58,63,70,77,84,91,97,103,2
1,0.201,3,2,0,13,24,33,42,49,55,61,66,74,81,88,95,102,109,2
1,0.236,3,2,0,14,25,35,43,51,58,64,69,78,86,93,100,108,115,2
1,0.259,3,2,0,14,26,35,44,52,59,65,71,80,88,95,103,111,118,2
1,0.279,3,2,0,14,26,37,46,55,62,67,74,82,90,98,106,113,121,2
1,0.291,3,2,0,15,28,39,48,57,63,68,74,84,92,100,108,116,123,2
1,0.03,1,1,0,7,11,15,18,22,27,30,33,39,43,47,51,56,60,2
1,0.015,1,1,0,6,10,14,17,21,25,28,31,36,40,44,48,52,56,2
1,-0.003,1,1,0,6,9,13,16,19,23,25,28,33,36,39,43,46,50,2
1,-0.019,1,1,0,5,9,12,14,17,20,22,25,28,31,33,36,40,43,2
1,-0.028,1,1,0,5,8,12,14,16,19,20,23,26,28,30,33,35,38,2
1,-0.028,1,1,0,5,8,12,14,16,19,22,24,27,29,32,35,38,41,2
1,0.137,3,2,0,12,22,30,38,45,50,54,59,66,72,78,85,90,96,2
1,0.165,3,2,0,13,23,31,39,46,52,57,61,69,75,82,88,95,101,2
1,0.204,3,2,0,13,24,33,41,49,55,60,65,73,80,87,94,101,108,2
1,0.239,3,2,0,14,25,35,43,51,58,64,69,78,86,93,100,107,115,2
1,0.268,3,2,0,14,26,36,45,54,61,66,72,81,88,96,104,111,118,2
